"8,7900000000 ";"11,7000000000 ";"0,0000013600 ";"5.45207966e-06
";"32,7000000000 ";"113,0000000000 ";"142,0000000000 ";"2.01281703e-12
";"4120,0000000000 ";"148,0000000000 ";"124,0000000000 ";"1.53962355e-06
";"0,0002370000 ";"4780,0000000000 ";"40,2000000000 ";"1.24379100e-06
";"156,0000000000 ";"0,0002450000 ";"5070,0000000000 ";"1.19254850e-06
";"128,0000000000 ";"160,0000000000 ";"0,0002560000 ";"5.00977261e-05
";"57,2000000000 ";"3730,0000000000 ";"4980,0000000000 ";"2.47965797e-09
";"73800,0000000000 ";"2310,0000000000 ";"2930,0000000000 ";"3.84714743e-05
";"0,1480000000 ";"53700,0000000000 ";"2300,0000000000 ";"7.92136799e-05
";"19000,0000000000 ";"3,6100000000 ";"317000,0000000000 ";"3.46061675e-05
";"4580,0000000000 ";"6230,0000000000 ";"0,3880000000 ";"8.41269373e-04
";"2300,0000000000 ";"122,0000000000 ";"152,0000000000 ";"2.29701092e-12
";"4710,0000000000 ";"25,1000000000 ";"127,0000000000 ";"1.57825646e-06
";"0,0002490000 ";"4950,0000000000 ";"78,7000000000 ";"1.24707992e-06
";"157,0000000000 ";"0,0002460000 ";"4870,0000000000 ";"6.37071056e-07
";"126,0000000000 ";"157,0000000000 ";"0,0002460000 ";"5.10420804e-05
";"67,9000000000 ";"1410,0000000000 ";"1690,0000000000 ";"2.87032855e-10
";"24700,0000000000 ";"2580,0000000000 ";"119,0000000000 ";"1.50533124e-06
";"0,0002270000 ";"4690,0000000000 ";"47,8000000000 ";"3.79698394e-05
";"5100,0000000000 ";"0,2600000000 ";"77300,0000000000 ";"3.26182157e-05
";"124,0000000000 ";"154,0000000000 ";"0,0002380000 ";"4.81453277e-05
";"49,8000000000 ";"4110,0000000000 ";"5490,0000000000 ";"3.01964168e-09
";"76300,0000000000 ";"3470,0000000000 ";"3490,0000000000 ";"4.62530152e-05
";"0,2140000000 ";"65400,0000000000 ";"2050,0000000000 ";"5.25126231e-05
";"6610,0000000000 ";"0,4370000000 ";"92200,0000000000 ";"1.65564685e-05
";"122,0000000000 ";"155,0000000000 ";"0,0002400000 ";"4.79644054e-05
";"31,5000000000 ";"3770,0000000000 ";"5030,0000000000 ";"2.53084675e-09
";"83200,0000000000 ";"485,0000000000 ";"120,0000000000 ";"1.52041672e-06
";"0,0002310000 ";"4790,0000000000 ";"21,7000000000 "
"8,9000000000 ";"11,9000000000 ";"0,0000014100 ";"5.61871218e-06
";"33,4000000000 ";"115,0000000000 ";"146,0000000000 ";"2.12552693e-12
";"4300,0000000000 ";"155,0000000000 ";"121,0000000000 ";"1.50800597e-06
";"0,0002270000 ";"4950,0000000000 ";"68,1000000000 ";"1.24102099e-06
";"155,0000000000 ";"0,0002410000 ";"5120,0000000000 ";"1.90227214e-06
";"123,0000000000 ";"155,0000000000 ";"0,0002400000 ";"5.08730972e-05
";"131,0000000000 ";"2810,0000000000 ";"3740,0000000000 ";"1.39535377e-09
";"57100,0000000000 ";"409,0000000000 ";"2360,0000000000 ";"3.08931852e-05
";"0,0954000000 ";"41500,0000000000 ";"803,0000000000 ";"3.42615481e-05
";"4460,0000000000 ";"0,1990000000 ";"65700,0000000000 ";"1.19386208e-05
";"3090,0000000000 ";"4310,0000000000 ";"0,1860000000 ";"6.65850748e-04
";"850,0000000000 ";"123,0000000000 ";"155,0000000000 ";"2.39581066e-12
";"4910,0000000000 ";"117,0000000000 ";"123,0000000000 ";"1.54501134e-06
";"0,0002390000 ";"5090,0000000000 ";"205,0000000000 ";"1.22050295e-06
";"154,0000000000 ";"0,0002370000 ";"5040,0000000000 ";"1.19593734e-06
";"122,0000000000 ";"152,0000000000 ";"0,0002300000 ";"5.16815296e-05
";"168,0000000000 ";"1280,0000000000 ";"1490,0000000000 ";"2.20609790e-10
";"15000,0000000000 ";"334,0000000000 ";"120,0000000000 ";"1.51842950e-06
";"0,0002310000 ";"4860,0000000000 ";"76,6000000000 ";"2.75045969e-05
";"3580,0000000000 ";"0,1280000000 ";"58200,0000000000 ";"8.66449007e-06
";"123,0000000000 ";"154,0000000000 ";"0,0002380000 ";"4.96680918e-05
";"113,0000000000 ";"2860,0000000000 ";"3850,0000000000 ";"1.48466588e-09
";"54600,0000000000 ";"444,0000000000 ";"2610,0000000000 ";"3.48179877e-05
";"0,1210000000 ";"50400,0000000000 ";"658,0000000000 ";"5.67423138e-05
";"7080,0000000000 ";"0,5010000000 ";"99600,0000000000 ";"3.90328702e-05
";"122,0000000000 ";"153,0000000000 ";"0,0002350000 ";"4.97440807e-05
";"128,0000000000 ";"2890,0000000000 ";"3800,0000000000 ";"1.44564414e-09
";"66500,0000000000 ";"921,0000000000 ";"124,0000000000 ";"1.54708132e-06
";"0,0002390000 ";"4970,0000000000 ";"81,5000000000 "
"8,6200000000 ";"11,3000000000 ";"0,0000012900 ";"4.84778484e-06
";"31,1000000000 ";"121,0000000000 ";"152,0000000000 ";"2.31135326e-12
";"4050,0000000000 ";"208,0000000000 ";"126,0000000000 ";"1.56614969e-06
";"0,0002450000 ";"4510,0000000000 ";"107,0000000000 ";"1.25863349e-06
";"158,0000000000 ";"0,0002480000 ";"4760,0000000000 ";"3.17609222e-06
";"128,0000000000 ";"161,0000000000 ";"0,0002600000 ";"4.76561443e-05
";"277,0000000000 ";"2990,0000000000 ";"4170,0000000000 ";"1.73774348e-09
";"55600,0000000000 ";"1310,0000000000 ";"2540,0000000000 ";"3.39461238e-05
";"0,1150000000 ";"42500,0000000000 ";"1180,0000000000 ";"9.22946548e-05
";"18600,0000000000 ";"3,4600000000 ";"250000,0000000000 ";"6.03133196e-05
";"3920,0000000000 ";"5330,0000000000 ";"0,2840000000 ";"6.50202803e-04
";"1560,0000000000 ";"125,0000000000 ";"155,0000000000 ";"2.41806312e-12
";"4580,0000000000 ";"282,0000000000 ";"128,0000000000 ";"1.59248554e-06
";"0,0002540000 ";"4720,0000000000 ";"323,0000000000 ";"1.24554974e-06
";"156,0000000000 ";"0,0002440000 ";"4650,0000000000 ";"2.55709557e-06
";"127,0000000000 ";"159,0000000000 ";"0,0002530000 ";"4.84742187e-05
";"261,0000000000 ";"1320,0000000000 ";"1560,0000000000 ";"2.43795457e-10
";"19200,0000000000 ";"932,0000000000 ";"124,0000000000 ";"1.55665251e-06
";"0,0002420000 ";"4530,0000000000 ";"184,0000000000 ";"3.07219195e-05
";"4360,0000000000 ";"0,1900000000 ";"58000,0000000000 ";"1.13646232e-05
";"126,0000000000 ";"157,0000000000 ";"0,0002480000 ";"4.62514991e-05
";"255,0000000000 ";"3200,0000000000 ";"4520,0000000000 ";"2.04334980e-09
";"57300,0000000000 ";"2370,0000000000 ";"2910,0000000000 ";"3.95912208e-05
";"0,1570000000 ";"51100,0000000000 ";"1480,0000000000 ";"6.75458111e-05
";"8530,0000000000 ";"0,7280000000 ";"108000,0000000000 ";"1.37099708e-04
";"124,0000000000 ";"156,0000000000 ";"0,0002430000 ";"4.62787135e-05
";"293,0000000000 ";"3650,0000000000 ";"4690,0000000000 ";"2.20042148e-09
";"69800,0000000000 ";"3110,0000000000 ";"125,0000000000 ";"1.55352468e-06
";"0,0002410000 ";"4560,0000000000 ";"161,0000000000 "
"9,2400000000 ";"12,2000000000 ";"0,0000014800 ";"5.62371022e-06
";"34,0000000000 ";"117,0000000000 ";"146,0000000000 ";"2.12125960e-12
";"4270,0000000000 ";"331,0000000000 ";"124,0000000000 ";"1.56866124e-06
";"0,0002460000 ";"5090,0000000000 ";"315,0000000000 ";"1.27888447e-06
";"160,0000000000 ";"0,0002560000 ";"5130,0000000000 ";"3.11234869e-06
";"129,0000000000 ";"162,0000000000 ";"0,0002620000 ";"5.18905777e-05
";"323,0000000000 ";"2980,0000000000 ";"4450,0000000000 ";"1.98325415e-09
";"65300,0000000000 ";"4200,0000000000 ";"2440,0000000000 ";"3.43543668e-05
";"0,1180000000 ";"47900,0000000000 ";"3200,0000000000 ";"2.92286877e-05
";"3960,0000000000 ";"0,1570000000 ";"52900,0000000000 ";"3.28427350e-05
";"3550,0000000000 ";"5270,0000000000 ";"0,2780000000 ";"7.36260180e-04
";"3590,0000000000 ";"122,0000000000 ";"153,0000000000 ";"2.34245295e-12
";"4870,0000000000 ";"311,0000000000 ";"128,0000000000 ";"1.59253300e-06
";"0,0002540000 ";"5170,0000000000 ";"412,0000000000 ";"1.24154116e-06
";"156,0000000000 ";"0,0002430000 ";"4990,0000000000 ";"2.77759499e-06
";"125,0000000000 ";"157,0000000000 ";"0,0002460000 ";"5.23959331e-05
";"361,0000000000 ";"1270,0000000000 ";"1470,0000000000 ";"2.15807518e-10
";"13900,0000000000 ";"720,0000000000 ";"125,0000000000 ";"1.58089262e-06
";"0,0002500000 ";"5060,0000000000 ";"385,0000000000 ";"2.95827012e-05
";"4330,0000000000 ";"0,1870000000 ";"64500,0000000000 ";"3.67218849e-05
";"123,0000000000 ";"154,0000000000 ";"0,0002360000 ";"4.92164643e-05
";"277,0000000000 ";"3080,0000000000 ";"4690,0000000000 ";"2.19523929e-09
";"64600,0000000000 ";"4170,0000000000 ";"2860,0000000000 ";"4.15287706e-05
";"0,1720000000 ";"58500,0000000000 ";"2620,0000000000 ";"5.35078112e-05
";"6650,0000000000 ";"0,4430000000 ";"99100,0000000000 ";"7.54429708e-05
";"124,0000000000 ";"156,0000000000 ";"0,0002440000 ";"5.05935323e-05
";"388,0000000000 ";"3560,0000000000 ";"4890,0000000000 ";"2.39601413e-09
";"75100,0000000000 ";"4400,0000000000 ";"127,0000000000 ";"1.59454824e-06
";"0,0002540000 ";"5070,0000000000 ";"341,0000000000 "
"8,5900000000 ";"11,4000000000 ";"0,0000013100 ";"5.41252675e-06
";"31,4000000000 ";"114,0000000000 ";"142,0000000000 ";"2.01481498e-12
";"4220,0000000000 ";"137,0000000000 ";"118,0000000000 ";"1.46222281e-06
";"0,0002140000 ";"4900,0000000000 ";"85,8000000000 ";"1.17122430e-06
";"146,0000000000 ";"0,0002140000 ";"4870,0000000000 ";"2.20693358e-07
";"120,0000000000 ";"149,0000000000 ";"0,0002220000 ";"4.93762287e-05
";"117,0000000000 ";"3220,0000000000 ";"4560,0000000000 ";"2.07702064e-09
";"69800,0000000000 ";"2200,0000000000 ";"2530,0000000000 ";"3.48557081e-05
";"0,1220000000 ";"51300,0000000000 ";"2210,0000000000 ";"2.86369927e-05
";"4150,0000000000 ";"0,1720000000 ";"77300,0000000000 ";"2.61557305e-05
";"4590,0000000000 ";"6890,0000000000 ";"0,4740000000 ";"9.15208248e-04
";"1080,0000000000 ";"119,0000000000 ";"147,0000000000 ";"2.17275233e-12
";"4710,0000000000 ";"42,6000000000 ";"119,0000000000 ";"1.49299832e-06
";"0,0002230000 ";"4910,0000000000 ";"146,0000000000 ";"1.16589152e-06
";"146,0000000000 ";"0,0002150000 ";"4880,0000000000 ";"9.19163726e-07
";"120,0000000000 ";"150,0000000000 ";"0,0002260000 ";"5.14041984e-05
";"167,0000000000 ";"1300,0000000000 ";"1530,0000000000 ";"2.34436202e-10
";"21600,0000000000 ";"1970,0000000000 ";"118,0000000000 ";"1.46677636e-06
";"0,0002150000 ";"4840,0000000000 ";"115,0000000000 ";"3.36017293e-05
";"4840,0000000000 ";"0,2340000000 ";"73100,0000000000 ";"9.37741711e-06
";"121,0000000000 ";"148,0000000000 ";"0,0002200000 ";"4.78710133e-05
";"41,6000000000 ";"3530,0000000000 ";"5020,0000000000 ";"2.52217632e-09
";"71200,0000000000 ";"2080,0000000000 ";"2950,0000000000 ";"4.15602421e-05
";"0,1730000000 ";"62700,0000000000 ";"1430,0000000000 ";"4.92228276e-05
";"6150,0000000000 ";"0,3790000000 ";"85800,0000000000 ";"3.24847967e-06
";"119,0000000000 ";"148,0000000000 ";"0,0002180000 ";"4.87338611e-05
";"120,0000000000 ";"3400,0000000000 ";"4660,0000000000 ";"2.17481097e-09
";"81000,0000000000 ";"5850,0000000000 ";"117,0000000000 ";"1.45318471e-06
";"0,0002110000 ";"4730,0000000000 ";"27,0000000000 "
"8,5600000000 ";"11,4000000000 ";"0,0000013000 ";"4.93206008e-06
";"28,9000000000 ";"117,0000000000 ";"148,0000000000 ";"2.19866750e-12
";"3940,0000000000 ";"117,0000000000 ";"119,0000000000 ";"1.50392373e-06
";"0,0002260000 ";"4500,0000000000 ";"45,4000000000 ";"1.24410483e-06
";"157,0000000000 ";"0,0002470000 ";"4600,0000000000 ";"3.41067759e-07
";"125,0000000000 ";"159,0000000000 ";"0,0002540000 ";"4.66897778e-05
";"70,3000000000 ";"3170,0000000000 ";"4730,0000000000 ";"2.23597954e-09
";"58200,0000000000 ";"219,0000000000 ";"2430,0000000000 ";"3.42029730e-05
";"0,1170000000 ";"40200,0000000000 ";"205,0000000000 ";"2.88603804e-05
";"3930,0000000000 ";"0,1540000000 ";"49800,0000000000 ";"4.12274331e-06
";"5770,0000000000 ";"8620,0000000000 ";"0,7440000000 ";"8.80646141e-04
";"1610,0000000000 ";"119,0000000000 ";"152,0000000000 ";"2.31532173e-12
";"4430,0000000000 ";"44,4000000000 ";"122,0000000000 ";"1.56478182e-06
";"0,0002450000 ";"4620,0000000000 ";"57,0000000000 ";"1.19033421e-06
";"152,0000000000 ";"0,0002300000 ";"4540,0000000000 ";"1.17366592e-06
";"127,0000000000 ";"159,0000000000 ";"0,0002540000 ";"4.89387718e-05
";"130,0000000000 ";"1390,0000000000 ";"1670,0000000000 ";"2.79601229e-10
";"18500,0000000000 ";"1040,0000000000 ";"120,0000000000 ";"1.51696703e-06
";"0,0002300000 ";"4450,0000000000 ";"45,1000000000 ";"4.03634309e-05
";"5760,0000000000 ";"0,3320000000 ";"67200,0000000000 ";"9.02326540e-06
";"124,0000000000 ";"158,0000000000 ";"0,0002510000 ";"4.57622792e-05
";"62,8000000000 ";"3470,0000000000 ";"5290,0000000000 ";"2.80305754e-09
";"59200,0000000000 ";"1270,0000000000 ";"2970,0000000000 ";"4.33025128e-05
";"0,1880000000 ";"51100,0000000000 ";"863,0000000000 ";"5.31641286e-05
";"6960,0000000000 ";"0,4850000000 ";"81000,0000000000 ";"5.07937715e-05
";"122,0000000000 ";"154,0000000000 ";"0,0002360000 ";"4.46475725e-05
";"41,8000000000 ";"3650,0000000000 ";"5020,0000000000 ";"2.52328677e-09
";"67700,0000000000 ";"3460,0000000000 ";"123,0000000000 ";"1.55346088e-06
";"0,0002410000 ";"4520,0000000000 ";"28,2000000000 "
"8,3600000000 ";"11,2000000000 ";"0,0000012400 ";"5.16550926e-06
";"30,8000000000 ";"117,0000000000 ";"146,0000000000 ";"2.12012373e-12
";"4120,0000000000 ";"66,5000000000 ";"127,0000000000 ";"1.59214781e-06
";"0,0002530000 ";"5020,0000000000 ";"225,0000000000 ";"1.25433795e-06
";"157,0000000000 ";"0,0002470000 ";"4890,0000000000 ";"8.90862848e-07
";"125,0000000000 ";"156,0000000000 ";"0,0002420000 ";"4.92229850e-05
";"177,0000000000 ";"2050,0000000000 ";"2740,0000000000 ";"7.48427512e-10
";"54100,0000000000 ";"6860,0000000000 ";"1750,0000000000 ";"2.27706094e-05
";"0,0519000000 ";"38900,0000000000 ";"4890,0000000000 ";"7.03352446e-05
";"20000,0000000000 ";"4,0000000000 ";"436000,0000000000 ";"4.43497817e-05
";"6070,0000000000 ";"9910,0000000000 ";"0,9830000000 ";"1.77427588e-03
";"4080,0000000000 ";"124,0000000000 ";"155,0000000000 ";"2.41017917e-12
";"4780,0000000000 ";"109,0000000000 ";"126,0000000000 ";"1.58201038e-06
";"0,0002500000 ";"4890,0000000000 ";"121,0000000000 ";"1.21453661e-06
";"153,0000000000 ";"0,0002350000 ";"4760,0000000000 ";"8.40560120e-07
";"125,0000000000 ";"156,0000000000 ";"0,0002440000 ";"5.02707593e-05
";"59,2000000000 ";"1330,0000000000 ";"1590,0000000000 ";"2.52666599e-10
";"21200,0000000000 ";"752,0000000000 ";"124,0000000000 ";"1.54659223e-06
";"0,0002390000 ";"4840,0000000000 ";"184,0000000000 ";"2.98778971e-05
";"3950,0000000000 ";"0,1560000000 ";"71300,0000000000 ";"8.89258599e-05
";"124,0000000000 ";"155,0000000000 ";"0,0002410000 ";"4.85094125e-05
";"221,0000000000 ";"2480,0000000000 ";"3290,0000000000 ";"1.08179804e-09
";"60000,0000000000 ";"6300,0000000000 ";"1900,0000000000 ";"2.52711866e-05
";"0,0639000000 ";"46100,0000000000 ";"6040,0000000000 ";"5.07175992e-05
";"6390,0000000000 ";"0,4080000000 ";"97200,0000000000 ";"7.56934643e-05
";"123,0000000000 ";"155,0000000000 ";"0,0002390000 ";"4.84756756e-05
";"122,0000000000 ";"2720,0000000000 ";"3520,0000000000 ";"1.24172642e-09
";"77000,0000000000 ";"7030,0000000000 ";"125,0000000000 ";"1.56252832e-06
";"0,0002440000 ";"4880,0000000000 ";"127,0000000000 "
"8,3800000000 ";"11,1000000000 ";"0,0000012300 ";"5.30035696e-06
";"29,8000000000 ";"111,0000000000 ";"142,0000000000 ";"2.02153447e-12
";"4130,0000000000 ";"66,1000000000 ";"119,0000000000 ";"1.52252360e-06
";"0,0002320000 ";"4950,0000000000 ";"60,4000000000 ";"1.22372529e-06
";"155,0000000000 ";"0,0002410000 ";"5030,0000000000 ";"3.72579168e-07
";"123,0000000000 ";"157,0000000000 ";"0,0002460000 ";"5.02031448e-05
";"73,2000000000 ";"2600,0000000000 ";"3690,0000000000 ";"1.36175576e-09
";"59200,0000000000 ";"508,0000000000 ";"2160,0000000000 ";"2.98172089e-05
";"0,0889000000 ";"44100,0000000000 ";"591,0000000000 ";"1.07226306e-04
";"22600,0000000000 ";"5,0900000000 ";"366000,0000000000 ";"1.82550552e-05
";"4940,0000000000 ";"6990,0000000000 ";"0,4890000000 ";"9.81730193e-04
";"1670,0000000000 ";"119,0000000000 ";"151,0000000000 ";"2.27769917e-12
";"4810,0000000000 ";"70,1000000000 ";"124,0000000000 ";"1.56539772e-06
";"0,0002450000 ";"4980,0000000000 ";"80,9000000000 ";"1.21738412e-06
";"155,0000000000 ";"0,0002400000 ";"5020,0000000000 ";"1.02783291e-06
";"122,0000000000 ";"154,0000000000 ";"0,0002380000 ";"5.14150591e-05
";"80,8000000000 ";"1260,0000000000 ";"1480,0000000000 ";"2.18695785e-10
";"21700,0000000000 ";"691,0000000000 ";"121,0000000000 ";"1.53178296e-06
";"0,0002350000 ";"4910,0000000000 ";"60,6000000000 ";"3.34006286e-05
";"5440,0000000000 ";"0,2960000000 ";"76000,0000000000 ";"4.75226180e-06
";"119,0000000000 ";"150,0000000000 ";"0,0002240000 ";"4.89092843e-05
";"183,0000000000 ";"2900,0000000000 ";"4220,0000000000 ";"1.77770947e-09
";"61800,0000000000 ";"798,0000000000 ";"2480,0000000000 ";"3.48324207e-05
";"0,1210000000 ";"52900,0000000000 ";"564,0000000000 ";"5.24679938e-05
";"6610,0000000000 ";"0,4360000000 ";"95500,0000000000 ";"4.85607866e-05
";"120,0000000000 ";"152,0000000000 ";"0,0002320000 ";"4.87346550e-05
";"34,9000000000 ";"2970,0000000000 ";"3990,0000000000 ";"1.59377790e-09
";"76100,0000000000 ";"1340,0000000000 ";"123,0000000000 ";"1.56618379e-06
";"0,0002450000 ";"5050,0000000000 ";"92,3000000000 "
"8,2300000000 ";"10,9000000000 ";"0,0000011800 ";"4.69684223e-06
";"27,4000000000 ";"113,0000000000 ";"143,0000000000 ";"2.04244806e-12
";"3830,0000000000 ";"57,8000000000 ";"121,0000000000 ";"1.53180142e-06
";"0,0002350000 ";"4520,0000000000 ";"47,3000000000 ";"1.26835651e-06
";"159,0000000000 ";"0,0002510000 ";"4550,0000000000 ";"4.18973138e-07
";"122,0000000000 ";"155,0000000000 ";"0,0002400000 ";"4.57606963e-05
";"108,0000000000 ";"2530,0000000000 ";"3490,0000000000 ";"1.21861861e-09
";"49900,0000000000 ";"809,0000000000 ";"2110,0000000000 ";"2.84232838e-05
";"0,0808000000 ";"36800,0000000000 ";"438,0000000000 ";"8.42974203e-05
";"17600,0000000000 ";"3,0800000000 ";"244000,0000000000 ";"1.55491468e-05
";"3440,0000000000 ";"4900,0000000000 ";"0,2400000000 ";"6.02682212e-04
";"36,8000000000 ";"121,0000000000 ";"155,0000000000 ";"2.39553966e-12
";"4470,0000000000 ";"55,5000000000 ";"127,0000000000 ";"1.59982251e-06
";"0,0002560000 ";"4600,0000000000 ";"36,8000000000 ";"1.21465606e-06
";"154,0000000000 ";"0,0002360000 ";"4520,0000000000 ";"3.92994180e-07
";"122,0000000000 ";"155,0000000000 ";"0,0002400000 ";"4.71320208e-05
";"51,0000000000 ";"1240,0000000000 ";"1450,0000000000 ";"2.09025140e-10
";"15200,0000000000 ";"1030,0000000000 ";"125,0000000000 ";"1.58706155e-06
";"0,0002520000 ";"4470,0000000000 ";"21,3000000000 ";"3.80824605e-05
";"5140,0000000000 ";"0,2640000000 ";"61300,0000000000 ";"2.44360160e-05
";"123,0000000000 ";"155,0000000000 ";"0,0002410000 ";"4.48788549e-05
";"36,6000000000 ";"2780,0000000000 ";"3790,0000000000 ";"1.43605781e-09
";"46300,0000000000 ";"213,0000000000 ";"2430,0000000000 ";"3.34817709e-05
";"0,1120000000 ";"43900,0000000000 ";"280,0000000000 ";"4.34943534e-05
";"5400,0000000000 ";"0,2910000000 ";"71400,0000000000 ";"1.27237733e-06
";"121,0000000000 ";"154,0000000000 ";"0,0002370000 ";"4.47389408e-05
";"102,0000000000 ";"2830,0000000000 ";"3750,0000000000 ";"1.40579313e-09
";"57400,0000000000 ";"405,0000000000 ";"125,0000000000 ";"1.57217801e-06
";"0,0002470000 ";"4540,0000000000 ";"76,0000000000 "
"8,1800000000 ";"10,8000000000 ";"0,0000011800 ";"5.04947113e-06
";"31,8000000000 ";"113,0000000000 ";"140,0000000000 ";"1.97407318e-12
";"4060,0000000000 ";"66,5000000000 ";"120,0000000000 ";"1.49992841e-06
";"0,0002250000 ";"4750,0000000000 ";"64,0000000000 ";"1.21568308e-06
";"153,0000000000 ";"0,0002340000 ";"4860,0000000000 ";"4.44843960e-07
";"122,0000000000 ";"152,0000000000 ";"0,0002320000 ";"4.81412653e-05
";"53,0000000000 ";"2610,0000000000 ";"3530,0000000000 ";"1.24723930e-09
";"57600,0000000000 ";"1350,0000000000 ";"2150,0000000000 ";"2.82334018e-05
";"0,0797000000 ";"43300,0000000000 ";"1900,0000000000 ";"2.16998539e-05
";"2840,0000000000 ";"0,0807000000 ";"43500,0000000000 ";"1.10020267e-05
";"3480,0000000000 ";"4860,0000000000 ";"0,2360000000 ";"7.26809539e-04
";"2420,0000000000 ";"121,0000000000 ";"151,0000000000 ";"2.26718321e-12
";"4700,0000000000 ";"77,5000000000 ";"120,0000000000 ";"1.49720939e-06
";"0,0002240000 ";"4750,0000000000 ";"47,7000000000 ";"1.20644537e-06
";"150,0000000000 ";"0,0002260000 ";"4760,0000000000 ";"7.56281514e-07
";"121,0000000000 ";"152,0000000000 ";"0,0002310000 ";"5.00753678e-05
";"92,8000000000 ";"1270,0000000000 ";"1500,0000000000 ";"2.25646532e-10
";"19000,0000000000 ";"926,0000000000 ";"121,0000000000 ";"1.50341701e-06
";"0,0002260000 ";"4700,0000000000 ";"80,8000000000 ";"3.02637979e-05
";"4080,0000000000 ";"0,1660000000 ";"63700,0000000000 ";"2.76748184e-05
";"116,0000000000 ";"145,0000000000 ";"0,0002090000 ";"4.58203034e-05
";"81,7000000000 ";"2730,0000000000 ";"3670,0000000000 ";"1.34566175e-09
";"56200,0000000000 ";"1570,0000000000 ";"2520,0000000000 ";"3.37655769e-05
";"0,1140000000 ";"53000,0000000000 ";"1990,0000000000 ";"4.63235219e-05
";"5920,0000000000 ";"0,3500000000 ";"81800,0000000000 ";"9.95798655e-06
";"117,0000000000 ";"145,0000000000 ";"0,0002100000 ";"4.62584108e-05
";"88,5000000000 ";"2690,0000000000 ";"3560,0000000000 ";"1.27082453e-09
";"58200,0000000000 ";"809,0000000000 ";"120,0000000000 ";"1.49376644e-06
";"0,0002230000 ";"4660,0000000000 ";"34,5000000000 "
